出資元・企業ID,出資元・企業名,company_id,company_name,corporate_number,corporate_name,location,status,number_of_activity,update_date,LocName,lon,lat,iConf,iLvl,count
7428.0,アトス・インターナショナル,7428.0,アトス・インターナショナル,1010401034157,株式会社アトス・インターナショナル,東京都港区南青山２丁目６番９号,-,0,2019-01-11T00:00:00+09:00,東京都/港区/南青山/２丁目/６番/９号,139.72233007879004,35.67130924480488,5.0,8.0,1
7295.0,与田リース,7295.0,与田リース,4250001011802,与田リース株式会社,山口県玖珂郡和木町和木５丁目１番３５号,-,1,2019-07-02T00:00:00+09:00,山口県/玖珂郡/和木町/和木/５丁目/１番/３５号,132.231696222492,34.2018586393015,5.0,8.0,1
7294.0,東京重機,7294.0,東京重機,1011001028276,東京重機株式会社,東京都渋谷区千駄ヶ谷５丁目３３番２号,-,2,2018-09-13T00:00:00+09:00,東京都/渋谷区/千駄ケ谷/５丁目/３３番/２号,139.70376101544292,35.68713696718631,5.0,8.0,1
7293.0,メディアハウスホールディングス,7293.0,メディアハウスホールディングス,5011101021045,株式会社メディアハウスホールディングス,東京都新宿区神楽坂２丁目１７番地,-,9,2022-05-11T00:00:00+09:00,東京都/新宿区/神楽坂/２丁目/１７番,139.742507156998,35.70134640945067,5.0,7.0,1
19367.0,オフィス千葉,19367.0,オフィス千葉,1010402035328,株式会社オフィス千葉,東京都港区虎ノ門１丁目２３番２−４３１０号,-,1,2018-06-27T00:00:00+09:00,東京都/港区/虎ノ門/１丁目/２３番/２号,139.7487479936814,35.667490382969184,5.0,8.0,1
7384.0,日本戦略投資,7384.0,日本戦略投資,2050001016501,日本戦略投資株式会社,東京都千代田区神田猿楽町２丁目８−１１,-,1,2021-06-24T00:00:00+09:00,東京都/千代田区/神田猿楽町/２丁目/８番/１１号,139.75726593087717,35.70072687561265,5.0,8.0,1
7163.0,Airbnb,7163.0,Airbnb,1010401110131,Ａｉｒｂｎｂ　Ｊａｐａｎ株式会社,東京都新宿区西新宿１丁目１４番１１号,-,5,2018-05-28T00:00:00+09:00,東京都/新宿区/西新宿/１丁目/１４番/１１号,139.69669154287186,35.68892657632565,5.0,8.0,1
7127.0,SGcapital,7127.0,SGcapital,8012401034023,ＳＧｃａｐｉｔａｌ株式会社,東京都武蔵野市中町１丁目１１−１６−１００１,-,1,2018-06-04T00:00:00+09:00,東京都/武蔵野市/中町/１丁目/１１番/１６号,139.56117239382556,35.70515112201052,5.0,8.0,1
7039.0,ライフカード,7039.0,ライフカード,3020001086810,ライフカード株式会社,神奈川県横浜市青葉区荏田西１丁目３番地２０,-,11,2022-04-14T00:00:00+09:00,神奈川県/横浜市/青葉区/荏田西/１丁目/３−１番地,139.55037926460864,35.556397562728485,4.0,8.0,1
6231.0,ギガプライズ,6231.0,ギガプライズ,1011001064255,株式会社ギガプライズ,東京都渋谷区円山町３番６号,-,13,2018-07-20T00:00:00+09:00,東京都/渋谷区/円山町/３番/６号,139.6958528829143,35.65741009726645,5.0,8.0,1
7129.0,222パートナーシップ,7129.0,222パートナーシップ,3040001079779,株式会社２２２パートナーシップ,東京都千代田区丸の内２丁目２番１号岸本ビル６Ｆ,-,0,2021-02-10T00:00:00+09:00,東京都/千代田区/丸の内/２丁目/２番/１号,139.762036362006,35.68002933049037,5.0,8.0,1
7175.0,シティグループ・キャピタル・パートナーズ,7175.0,シティグループ・キャピタル・パートナーズ,6010003015749,シティグループ・キャピタル・パートナーズ合同会社,東京都千代田区丸の内１丁目５番１号,閉鎖,0,2016-10-14T00:00:00+09:00,東京都/千代田区/丸の内/１丁目/５番/１号,139.76463603762147,35.68260911035785,5.0,8.0,1
16379.0,KEIRETSU・JAPAN,16379.0,KEIRETSU・JAPAN,2010001183907,ＫＥＩＲＥＴＳＵ・ＪＡＰＡＮ株式会社,東京都渋谷区恵比寿１丁目１９番１９号,-,0,2020-06-26T00:00:00+09:00,東京都/渋谷区/恵比寿/１丁目/１９番/１９号,139.712541881752,35.64713169980249,5.0,8.0,1
6739.0,恒信サービス,6739.0,恒信サービス,6011101006557,恒信サービス株式会社,東京都新宿区四谷２丁目１３番地,-,1,2018-07-31T00:00:00+09:00,東京都/新宿区/四谷/２丁目/１３番,139.7238692740967,35.68803740547478,5.0,7.0,1
6683.0,エイベックス,6683.0,エイベックス,7010401004245,エイベックス株式会社,東京都港区三田１丁目４番１号,-,501,2022-03-15T00:00:00+09:00,東京都/港区/三田/１丁目/４番,139.74224912646616,35.653041832292885,5.0,7.0,1
14220.0,イチネンホールディングス,14220.0,イチネンホールディングス,9120001053828,株式会社イチネンホールディングス,大阪府大阪市淀川区西中島４丁目１０番６号,-,7,2018-06-26T00:00:00+09:00,大阪府/大阪市/淀川区/西中島/４丁目/１０番/６号,135.49519983665087,34.7263302558895,5.0,8.0,1
3791.0,モンスターラボホールディングス,3791.0,モンスターラボホールディングス,3013201019037,株式会社モンスターラボホールディングス,東京都渋谷区広尾１丁目１番３９号恵比寿プライムスクエアタワー４Ｆ,-,33,2021-08-04T00:00:00+09:00,東京都/渋谷区/広尾/１丁目/１番/３９号,139.71262175711945,35.650061372694836,5.0,8.0,1
6087.0,Showcase Capital,6087.0,Showcase Capital,1010401133223,株式会社Ｓｈｏｗｃａｓｅ　Ｃａｐｉｔａｌ,東京都港区六本木１丁目９番９号,-,0,2019-01-17T00:00:00+09:00,東京都/港区/六本木/１丁目/９番/９号,139.74098882405707,35.663200656834505,5.0,8.0,1
6941.0,AOI Pro.,6941.0,AOI Pro.,6010701000218,株式会社ＡＯＩ　Ｐｒｏ．,東京都中央区銀座８丁目１５番２号,-,4,2021-02-01T00:00:00+09:00,東京都/中央区/銀座/８丁目/１５番/２号,139.7633068080632,35.66630090751794,5.0,8.0,1
7537.0,クリエイターズコイン,7537.0,クリエイターズコイン,4011001118561,クリエイターズコイン株式会社,東京都千代田区九段南１丁目５番６号りそな九段ビル５Ｆ・ＫＳフロア,-,0,2020-05-28T00:00:00+09:00,東京都/千代田区/九段南/１丁目/５番/６号,139.75172663173043,35.69499737095476,5.0,8.0,1
17298.0,ACCESS,17298.0,ACCESS,5010001009662,株式会社ＡＣＣＥＳＳ,東京都千代田区神田練塀町３番地,-,93,2018-05-01T00:00:00+09:00,東京都/千代田区/神田練塀町/３番,139.7738445321786,35.700567339121655,5.0,7.0,1
6536.0,富士通,6536.0,富士通,1020001071491,富士通株式会社,神奈川県川崎市中原区上小田中４丁目１番１号,-,30337,2022-04-27T00:00:00+09:00,神奈川県/川崎市/中原区/上小田中/４丁目/１番/１号,139.63986057280636,35.584056842000656,5.0,8.0,1
7112.0,SB C&S,7112.0,SB C&S,3010401111111,ＳＢ　Ｃ＆Ｓ株式会社,東京都港区東新橋１丁目９番２号,閉鎖,115,2020-04-17T00:00:00+09:00,東京都/港区/東新橋/１丁目/９番/２号,139.7601972323496,35.66231127236221,5.0,8.0,1
17378.0,コア,17378.0,コア,1010501035708,ドリコアクアサーブ株式会社,東京都中央区日本橋２丁目１３番１０号,-,6,2018-07-18T00:00:00+09:00,東京都/中央区/日本橋/２丁目/１３番/１０号,139.77555519795797,35.68048964194353,5.0,8.0,1
6798.0,東京エレクトロン,6798.0,東京エレクトロン,4010401020757,東京エレクトロン株式会社,東京都港区赤坂５丁目３番１号,-,10834,2018-04-18T00:00:00+09:00,東京都/港区/赤坂/５丁目/３番/１号,139.7368087548318,35.673709363515094,5.0,8.0,1
6793.0,黒潮文化,6793.0,黒潮文化,7350005001761,特定非営利活動法人黒潮文化舎,宮崎県宮崎市出来島町４３番地６,-,0,2015-11-27T00:00:00+09:00,宮崎県/宮崎市/出来島町/４３−１１番地,131.43719070443908,31.903003156162207,4.0,8.0,1
6628.0,沖縄銀行,6628.0,沖縄銀行,4360001000406,株式会社沖縄銀行,沖縄県那覇市久茂地３丁目１０番１号,-,113,2021-05-10T00:00:00+09:00,沖縄県/那覇市/久茂地/３丁目/１０番/１号,127.68032622295132,26.214507923003055,5.0,8.0,1
6757.0,沖縄海邦銀行,6757.0,沖縄海邦銀行,5360001000405,株式会社沖縄海邦銀行,沖縄県那覇市久茂地２丁目９番１２号,-,58,2021-06-24T00:00:00+09:00,沖縄県/那覇市/久茂地/２丁目/９番/１２号,127.68089611759167,26.217907575340764,5.0,8.0,1
6758.0,コザ信用金庫,6758.0,コザ信用金庫,9360005001965,コザ信用金庫,沖縄県沖縄市上地２丁目１０番１号,-,25,2018-04-13T00:00:00+09:00,沖縄県/沖縄市/上地/２丁目/１０番/１号,127.79675428488504,26.331347283359303,5.0,8.0,1
6759.0,沖縄活性化ソリューションズ,6759.0,沖縄活性化ソリューションズ,8360001005533,株式会社沖縄活性化ソリューションズ,東京都港区港南２丁目１５番３号,-,1,2018-04-10T00:00:00+09:00,東京都/港区/港南/２丁目/１５番/３号,139.7420102580966,35.62542492867833,5.0,8.0,1
7097.0,DLEキャピタル,7097.0,DLEキャピタル,5010001190041,株式会社ＤＬＥキャピタル,東京都千代田区麹町３丁目３番地４,-,0,2018-12-28T00:00:00+09:00,東京都/千代田区/麹町/３丁目/３番,139.73875818525764,35.68373828846983,5.0,7.0,1
7098.0,W TOKYO,7098.0,W TOKYO,1010001168883,株式会社Ｗ　ＴＯＫＹＯ,東京都渋谷区神宮前５丁目２８番５号,-,85,2019-11-29T00:00:00+09:00,東京都/渋谷区/神宮前/５丁目/２８番/５号,139.70360194509226,35.66438952041352,5.0,8.0,1
4265.0,Psychic VR Lab,4265.0,Psychic VR Lab,4010001175803,株式会社Ｐｓｙｃｈｉｃ　ＶＲ　Ｌａｂ,東京都新宿区新宿１丁目３４番２号,-,33,2018-08-31T00:00:00+09:00,東京都/新宿区/新宿/１丁目/３４番/２号,139.7110202386367,35.691136712176466,5.0,8.0,1
3909.0,Finatextホールディングス,3909.0,Finatextホールディングス,8010001157847,株式会社Ｆｉｎａｔｅｘｔホールディングス,東京都千代田区九段北１丁目８番１０号住友不動産九段ビル９階,-,1,2022-05-17T00:00:00+09:00,東京都/千代田区/九段北/１丁目/８番/１０号,139.75166652744247,35.69770706469174,5.0,8.0,1
6776.0,ミツウロコエナジーフォース,6776.0,ミツウロコエナジーフォース,5010001160556,株式会社ミツウロコエナジーフォース,東京都中央区京橋３丁目１番１号,閉鎖,0,2021-04-13T00:00:00+09:00,東京都/中央区/京橋/３丁目/１番/１号,139.76855595762555,35.67635991803568,5.0,8.0,1
3677.0,ビズリーチ,3677.0,ビズリーチ,2011001058413,株式会社ビズリーチ,東京都渋谷区渋谷２丁目１５番１号,-,14,2021-11-12T00:00:00+09:00,東京都/渋谷区/渋谷/２丁目/１５番/１号,139.7053320245907,35.658770198453176,5.0,8.0,1
6752.0,ソルクシーズ,6752.0,ソルクシーズ,2010401068617,株式会社ソルクシーズ,東京都港区芝浦３丁目１番２１号,-,15,2019-03-01T00:00:00+09:00,東京都/港区/芝浦/３丁目/１番/２１号,139.7495788448848,35.644612976032064,5.0,8.0,1
22525.0,北都銀行,22525.0,北都銀行,2410001002316,株式会社北都銀行,秋田県秋田市中通３丁目１番４１号,-,81,2018-06-22T00:00:00+09:00,秋田県/秋田市/中通/３丁目/１番/４１号,140.11793431954888,39.716144538901794,5.0,8.0,1
22526.0,秋田信用金庫,22526.0,秋田信用金庫,3410005000661,秋田信用金庫,秋田県秋田市大町３丁目３番１８号,-,24,2021-04-22T00:00:00+09:00,秋田県/秋田市/大町/３丁目/３番/１８号,140.11587446276727,39.71695438230987,5.0,8.0,1
22527.0,羽後信用金庫,22527.0,羽後信用金庫,2410005002163,羽後信用金庫,秋田県由利本荘市本荘１３番地,-,41,2019-04-19T00:00:00+09:00,秋田県/由利本荘市/本田仲町,140.05271652050294,39.383481753684215,5.0,5.0,1
22529.0,秋田県信用組合,22529.0,秋田県信用組合,2410005000183,秋田県信用組合,秋田県秋田市南通亀の町４番５号,-,26,2022-04-01T00:00:00+09:00,秋田県/秋田市/南通亀の町/４番/５号,140.11738458144634,39.71186502699026,5.0,8.0,1
5956.0,CROOZ VENTURES,5956.0,CROOZ VENTURES,2010401127991,ＣＲＯＯＺ　ＶＥＮＴＵＲＥＳ株式会社,東京都港区六本木６丁目１０番１号六本木ヒルズ森タワー,閉鎖,0,2018-10-01T00:00:00+09:00,東京都/港区/六本木/６丁目/１０番/１号,139.72921993379873,35.66041065464342,5.0,8.0,1
4131.0,Robot Home,4131.0,Robot Home,3290001025873,株式会社Ｒｏｂｏｔ　Ｈｏｍｅ,東京都中央区銀座７丁目４番１５号,-,33,2022-04-14T00:00:00+09:00,東京都/中央区/銀座/７丁目/４番/１５号,139.7610168488766,35.670100419033396,5.0,8.0,1
3327.0,アラタナ,3327.0,アラタナ,1350001005061,株式会社アラタナ,宮崎県宮崎市橘通東４丁目８番１号カリーノ宮崎７階,閉鎖,1,2020-04-21T00:00:00+09:00,宮崎県/宮崎市/橘通東/４丁目/８番,131.42521139730073,31.91702136558038,5.0,7.0,1
3686.0,ビリングシステム,3686.0,ビリングシステム,6010001139434,ビリングシステム株式会社,東京都千代田区内幸町１丁目１番１号,-,30,2020-01-21T00:00:00+09:00,東京都/千代田区/内幸町/１丁目/１番/１号,139.7583169881291,35.672320097070866,5.0,8.0,1
3610.0,ディー・エル・イー,3610.0,ディー・エル・イー,6010001084845,株式会社ディー・エル・イー,東京都千代田区麹町３丁目３番地４,-,9,2018-12-20T00:00:00+09:00,東京都/千代田区/麹町/３丁目/３番,139.73875818525764,35.68373828846983,5.0,7.0,1
6715.0,MSD企業投資,6715.0,MSD企業投資,3010001170243,ＭＳＤ企業投資株式会社,東京都千代田区大手町１丁目９番２号,-,1,2021-11-11T00:00:00+09:00,東京都/千代田区/大手町/１丁目/９番,139.7653057399488,35.68857845736789,5.0,7.0,1
17588.0,大興電子通信,17588.0,大興電子通信,2011101011783,大興電子通信株式会社,東京都新宿区揚場町２番１号,-,49,2018-04-17T00:00:00+09:00,東京都/新宿区/揚場町/２番/１号,139.74261712466756,35.701916348318996,5.0,8.0,1
7036.0,フェイス,7036.0,フェイス,1010001124003,株式会社バイオフェイス東京研究所,東京都中央区京橋２丁目１番１号,-,37,2019-05-21T00:00:00+09:00,東京都/中央区/京橋/２丁目/１番/１号,139.7695458003327,35.67817974009717,5.0,8.0,1
17928.0,PCIホールディングス,17928.0,PCIホールディングス,2010701018957,ＰＣＩホールディングス株式会社,東京都港区虎ノ門１丁目２１番１９号,-,3,2018-07-30T00:00:00+09:00,東京都/港区/虎ノ門/１丁目/２１番/１９号,139.74850798258376,35.66827028887354,5.0,8.0,1
6924.0,アステラス製薬,6924.0,アステラス製薬,5010001034966,アステラス製薬株式会社,東京都中央区日本橋本町２丁目５番１号,-,1305,2022-05-13T00:00:00+09:00,東京都/中央区/日本橋本町/２丁目/５番/１号,139.77597489600106,35.6870889114971,5.0,8.0,1
6057.0,NVIDIA,6057.0,NVIDIA,2700150005957,ＮＶＩＤＩＡ　Ｓｉｎｇａｐｏｒｅ　Ｐｔｅ　Ｌｔｄ．,東京都港区赤坂２丁目１１−７ＡＴＴ新館１３Ｆ,-,0,2018-06-21T00:00:00+09:00,東京都/港区/赤坂/２丁目/１１番/７号,139.7411185439135,35.66987990962055,5.0,8.0,1
6701.0,トプコン,6701.0,トプコン,4011401004725,株式会社トプコン,東京都板橋区蓮沼町７５番１号,-,1959,2022-07-04T00:00:00+09:00,東京都/板橋区/蓮沼町/７５番/１号,139.70393752864538,35.77310729942694,5.0,8.0,1
6699.0,セガ・インタラクティブ,6699.0,セガ・インタラクティブ,9010801025541,株式会社セガ・インタラクティブ,東京都品川区西品川１丁目１番１号住友不動産大崎ガーデンタワー,閉鎖,1,2020-04-14T00:00:00+09:00,東京都/品川区/西品川/１丁目/１番/１号,139.73075159840613,35.61580570740456,5.0,8.0,1
6515.0,国際航業,6515.0,国際航業,9010001008669,国際航業株式会社,東京都新宿区北新宿２丁目２１番１号,-,443,2021-11-15T00:00:00+09:00,東京都/新宿区/北新宿/２丁目/２１番/１号,139.68760202133532,35.69618551619444,5.0,8.0,1
14154.0,ザクティ,14154.0,ザクティ,3122001025531,株式会社ザクティ,大阪府大阪市北区大淀中１丁目１番８８号,-,313,2022-01-27T00:00:00+09:00,大阪府/大阪市/北区/大淀中/１丁目/１番/８８号,135.49036098013832,34.7052125426548,5.0,8.0,1
7370.0,あがたグローバルコンサルティング,7370.0,あがたグローバルコンサルティング,9010001110474,あがたグローバルコンサルティング株式会社,東京都中央区日本橋３丁目７番１０号タンペイ日本橋ビル,-,2,2019-03-12T00:00:00+09:00,東京都/中央区/日本橋/３丁目/７番/１０号,139.77348540722252,35.679649680733114,5.0,8.0,1
7371.0,アイ・シー・オーコンサルティング,7371.0,アイ・シー・オーコンサルティング,1120001073148,株式会社アイ・シー・オーコンサルティング,大阪府大阪市中央区道修町３丁目３番８−１１０３号,-,0,2018-04-13T00:00:00+09:00,大阪府/大阪市/中央区/道修町/３丁目/３番/８号,135.50219052121096,34.68823474563057,5.0,8.0,1
7374.0,名南M&A,7374.0,名南M&A,1180001116041,名南Ｍ＆Ａ株式会社,愛知県名古屋市中村区名駅１丁目１番１号ＪＰタワー名古屋,-,1,2018-05-22T00:00:00+09:00,愛知県/名古屋市/中村区/名駅/１丁目/１番/１号,136.88247299641785,35.17321262293534,5.0,8.0,1
7375.0,forte ONE,7375.0,forte ONE,9290001070402,株式会社ｆｏｒｔｅ　ＯＮＥ,福岡県福岡市博多区博多駅東２丁目６番１号,-,0,2019-04-02T00:00:00+09:00,福岡県/福岡市/博多区/博多駅東/２丁目/６番,130.4236066483134,33.58732339397497,5.0,7.0,1
7376.0,優和コンサルティング,7376.0,優和コンサルティング,1330001007778,株式会社優和コンサルティング,熊本県熊本市西区二本木４丁目９番４５号,-,1,2019-10-09T00:00:00+09:00,熊本県/熊本市/西区/二本木/４丁目/９番/４５号,130.68913422627773,32.781440284788715,5.0,8.0,1
3936.0,maneoマーケット,3936.0,maneoマーケット,5010401091384,ｍａｎｅｏマーケット株式会社,東京都品川区西五反田７丁目１７番７号,-,1,2020-07-27T00:00:00+09:00,東京都/品川区/西五反田/７丁目/１７番/７号,139.7188023221508,35.62298458079767,5.0,8.0,1
18419.0,さくら経営,18419.0,さくら経営,5340001005703,さくら経営支援株式会社,鹿児島県鹿児島市東開町３番地１７０,-,2,2022-01-06T00:00:00+09:00,鹿児島県/鹿児島市/東開町/３−１００番地,130.5325699380733,31.52800836835602,4.0,8.0,1
15559.0,タデック,15559.0,タデック,4180001093212,株式会社タデック,愛知県常滑市市場町１丁目６番地,-,5,2018-11-08T00:00:00+09:00,愛知県/常滑市/市場町/１丁目/６番地,136.83942722400616,34.88215453694764,5.0,8.0,1
15560.0,クリマテック,15560.0,クリマテック,6011101047568,株式会社クリマテック,東京都新宿区富久町１０番５号,-,10,2018-07-02T00:00:00+09:00,東京都/新宿区/富久町/１０番/５号,139.71585980929933,35.69160678918137,5.0,8.0,1
6283.0,スノーピーク,6283.0,スノーピーク,3110001014316,株式会社スノーピーク,新潟県三条市中野原４５６番地,-,277,2018-05-30T00:00:00+09:00,新潟県/三条市/中野原,139.04213989504325,37.55404613248746,5.0,5.0,1
3314.0,アドインテ,3314.0,アドインテ,5130001029070,株式会社アドインテ,京都府京都市下京区新町通四条下る四条町３４７番地の１,-,27,2018-04-17T00:00:00+09:00,京都府/京都市/下京区/新町通七条下る,135.75783775405984,34.989076518670764,4.0,0.0,1
6609.0,東宝,6609.0,東宝,3010001008708,東宝株式会社,東京都千代田区有楽町１丁目２番２号,-,699,2021-11-05T00:00:00+09:00,東京都/千代田区/有楽町/１丁目/２番/２号,139.75991682232586,35.67307005574492,5.0,8.0,1
5813.0,百万年書房,5813.0,百万年書房,7011001118204,株式会社百万年書房,東京都渋谷区渋谷３丁目２６番１７−３０１号,-,0,2018-06-12T00:00:00+09:00,東京都/渋谷区/渋谷/３丁目/２６番/１７号,139.7055421842095,35.65436069971644,5.0,8.0,1
5142.0,エッジテクノロジー,5142.0,エッジテクノロジー,9010401111881,エッジテクノロジー株式会社,東京都千代田区神田須田町１丁目３２番地７クレス不動産神田ビル５階,-,1,2021-04-13T00:00:00+09:00,東京都/千代田区/神田須田町/１丁目/３２番,139.76972511795606,35.694707887104265,5.0,7.0,1
6349.0,ハウステンボス,6349.0,ハウステンボス,6310001005886,ハウステンボス株式会社,長崎県佐世保市ハウステンボス町１番地１,-,67,2020-03-31T00:00:00+09:00,長崎県/佐世保市/ハウステンボス町/１−１番地,129.7904470464408,33.08930863614639,5.0,8.0,1
6421.0,ミナトホールディングス,6421.0,ミナトホールディングス,9020001009369,ミナトホールディングス株式会社,東京都中央区日本橋小伝馬町７番２号,-,3,2018-04-25T00:00:00+09:00,東京都/中央区/日本橋小伝馬町/７番/２号,139.7777245551532,35.69185842241718,5.0,8.0,1
6296.0,ソニーセミコンダクタソリューションズ,6296.0,ソニーセミコンダクタソリューションズ,7021001057797,ソニーセミコンダクタソリューションズ株式会社,神奈川県厚木市旭町４丁目１４番１号,-,1429,2022-04-14T00:00:00+09:00,神奈川県/厚木市/旭町/４丁目/１４番/１号,139.3684996570749,35.43127679147835,5.0,8.0,1
6618.0,森永製菓,6618.0,森永製菓,1010401029660,森永製菓株式会社,東京都港区芝５丁目３３番１号,-,565,2020-04-28T00:00:00+09:00,東京都/港区/芝/５丁目/３３番/１号,139.74772892028105,35.646632699472,5.0,8.0,1
3802.0,ライフネット生命保険,3802.0,ライフネット生命保険,4010001112418,ライフネット生命保険株式会社,東京都千代田区麹町２丁目１４番地２麹町ＮＫビル,-,2,2022-01-24T00:00:00+09:00,東京都/千代田区/麹町/２丁目/１４番,139.74111791466152,35.68548815510473,5.0,7.0,1
6171.0,イオンフィナンシャルサービス,6171.0,イオンフィナンシャルサービス,2010001010887,イオンフィナンシャルサービス株式会社,東京都千代田区神田錦町１丁目１番地,-,3,2020-08-17T00:00:00+09:00,東京都/千代田区/神田錦町/１丁目/１番,139.76446566381168,35.692228024541315,5.0,7.0,1
5979.0,G-7ホールディングス,5979.0,G-7ホールディングス,9140001017351,株式会社Ｇ−７ホールディングス,兵庫県神戸市須磨区弥栄台２丁目１番地の３,-,1,2021-04-09T00:00:00+09:00,兵庫県/神戸市/須磨区/弥栄台/２丁目/１番地,135.0755581264821,34.68396539173216,5.0,8.0,1
6347.0,レスターエレクトロニクス,6347.0,レスターエレクトロニクス,8010701030816,株式会社レスターエレクトロニクス,東京都品川区北品川２丁目３２番３号,-,9,2021-06-09T00:00:00+09:00,東京都/品川区/北品川/２丁目/３２番/３号,139.74238057006514,35.61688589774824,5.0,8.0,1
6610.0,東急エージェンシー,6610.0,東急エージェンシー,6010401019178,株式会社東急エージェンシー,東京都港区西新橋１丁目１番１号,-,43,2021-11-15T00:00:00+09:00,東京都/港区/西新橋/１丁目/１番/１号,139.75221758036466,35.670450143464855,5.0,8.0,1
5578.0,ティアフォー,5578.0,ティアフォー,6180001121235,株式会社ティアフォー,愛知県名古屋市中村区名駅１丁目１番３号名古屋大学オープンイノベーション拠点,-,38,2018-04-05T00:00:00+09:00,愛知県/名古屋市/中村区/名駅/１丁目/１番,136.8821530870653,35.171482811355,5.0,7.0,1
6724.0,ジョーンズラングラサール,6724.0,ジョーンズラングラサール,7010001084935,ジョーンズラングラサール株式会社,東京都千代田区永田町２丁目１３番１０号,-,3,2019-03-29T00:00:00+09:00,東京都/千代田区/永田町/２丁目/１３番,139.73878850803584,35.67566919635432,5.0,7.0,1
5934.0,AOI TYO Holdings,5934.0,AOI TYO Holdings,2010401129071,ＡＯＩ　ＴＹＯ　Ｈｏｌｄｉｎｇｓ株式会社,東京都品川区東品川２丁目２番２４号,閉鎖,1,2022-01-21T00:00:00+09:00,東京都/品川区/東品川/２丁目/２番/２４号,139.74867980298845,35.62269541410298,5.0,8.0,1
17823.0,釧路製作所,17823.0,釧路製作所,4460001004438,株式会社釧路製作所,北海道釧路市川北町９番１９号,-,12,2018-08-30T00:00:00+09:00,北海道/釧路市/川北町/９番/１９号,144.398056403602,42.99536385162548,5.0,8.0,1
15931.0,西京銀行,15931.0,西京銀行,8250001008844,株式会社西京銀行,山口県周南市平和通１丁目１０番の２,-,62,2019-07-02T00:00:00+09:00,山口県/周南市/平和通/１丁目/１０−２番地,131.80795871642795,34.051977189099,5.0,8.0,1
6497.0,北洋キャピタル,6497.0,北洋キャピタル,1430001065163,株式会社北洋キャピタル,北海道札幌市中央区大通西４丁目１番地,-,1,2019-04-08T00:00:00+09:00,北海道/札幌市/中央区/大通西/４丁目/１番地,141.35173823494935,43.05977284419975,5.0,8.0,1
6576.0,日本航空,6576.0,日本航空,2011001017526,日本航空電子工業株式会社,東京都渋谷区道玄坂１丁目２１番１号,-,770,2019-05-20T00:00:00+09:00,東京都/渋谷区/道玄坂/１丁目/２１番/１号,139.69692282559262,35.65658021922436,5.0,8.0,1
6375.0,フィル・カンパニー,6375.0,フィル・カンパニー,6010001141308,株式会社フィル・カンパニー,東京都千代田区富士見２丁目１２番１３号,-,7,2018-07-11T00:00:00+09:00,東京都/千代田区/富士見/２丁目/１２番/１３号,139.74423711688777,35.69870675272073,5.0,8.0,1
7237.0,愛知銀行,7237.0,愛知銀行,8180001036373,株式会社愛知銀行,愛知県名古屋市中区栄３丁目１４番１２号,-,139,2018-04-16T00:00:00+09:00,愛知県/名古屋市/中区/栄/３丁目/１４番/１２号,136.90664114056273,35.16648397844839,5.0,8.0,1
6481.0,伏見製薬所,6481.0,伏見製薬所,5470001007604,株式会社伏見製薬所,香川県丸亀市中津町１６７６番地,-,141,2018-07-09T00:00:00+09:00,香川県/丸亀市/中津町/１６７６番地,133.774056001822,34.28700154259489,5.0,8.0,1
6039.0,MIAT,6039.0,MIAT,8250001001799,株式会社ＭＩＡＴＡ,山口県山口市黒川８１８番地１,-,1,2015-11-20T00:00:00+09:00,山口県/山口市/大字黒川/８１８番地,131.4519881819896,34.14215968660881,5.0,8.0,1
3845.0,ロコンド,3845.0,ロコンド,5010401097274,株式会社ロコンド,東京都渋谷区元代々木町３０番１３号,-,4,2021-10-04T00:00:00+09:00,東京都/渋谷区/元代々木町/３０番/１３号,139.68728305713663,35.67113832425037,5.0,8.0,1
6335.0,ニッポンレンタカーサービス,6335.0,ニッポンレンタカーサービス,6011001018116,ニッポンレンタカーサービス株式会社,東京都千代田区神田練塀町３番地,-,11,2019-01-21T00:00:00+09:00,東京都/千代田区/神田練塀町/３番,139.7738445321786,35.700567339121655,5.0,7.0,1
6449.0,リンキンオリエント・インベストメント,6449.0,リンキンオリエント・インベストメント,9010001156492,株式会社リンキンオリエント・インベストメント,東京都千代田区麹町１丁目４番地,-,1,2019-01-16T00:00:00+09:00,東京都/千代田区/麹町/１丁目/４番,139.74345776230334,35.684348346064624,5.0,7.0,1
11114.0,ステッチ,11114.0,ステッチ,2010601032562,ステッチ株式会社,東京都千代田区内神田２丁目５番５号ヒューリック大手町北ビル７階,-,5,2021-08-10T00:00:00+09:00,東京都/千代田区/内神田/２丁目/５番/５号,139.76721551432993,35.69015833109012,5.0,8.0,1
16572.0,グラフネットワーク,16572.0,グラフネットワーク,3010401056265,株式会社グラフネットワーク,東京都港区六本木７丁目１５番７号,-,0,2020-08-21T00:00:00+09:00,東京都/港区/六本木/７丁目/１５番/７号,139.73104967080027,35.66309040254581,5.0,8.0,1
6510.0,名古屋鉄道,6510.0,名古屋鉄道,8180001031837,名古屋鉄道株式会社,愛知県名古屋市中村区名駅１丁目２番４号,-,69,2019-07-23T00:00:00+09:00,愛知県/名古屋市/中村区/名駅/１丁目/２番/４号,136.88437299726885,35.168643187890154,5.0,8.0,1
